##################################################;;;;;;;;;;;;;;x,,
# Leader Ranks;;;;;;;;;;;;;;x,,
##################################################;;;;;;;;;;;;;;x,,
BM_RADAR_STATION_desc;Nearby radar stations can provide information on enemy air units, improving efficiency in air combat. ;Les stations radar à proximité peuvent nous fournir des informations concernant les unités de l'armée de l'air ennemie pour améliorer notre efficacité au combat aérien.;Nahe gelegene Radarstationen können Informationen zu feindlichen Lufteinheiten liefern, was die Effizienz des Luftkampfes verbessert.;;Las estaciones de radar cercanas pueden aportar información sobre las unidades aéreas enemigas que mejoren la eficiencia del combate aéreo. ;;;;;;;;;x,
BM_INTERCEPT_desc;Fighter units dedicated to air superiority or intercept missions receive bonuses in air-to-air combat. ;Les unités de chasseurs à qui sont confiées les missions de domination aérienne et d'interception gagnent des bonus au cours des combats air-air.;Jägereinheiten, die für Luftüberlegenheit bzw. Abfangmissionen eingesetzt werden, erhalten Boni für den Luftkampf.;;Las unidades de cazas dedicadas a la superioridad aérea o a misiones de intercepción reciben bonificaciones en el combate aire-aire. ;;;;;;;;;x,,
BM_AIRCOMBAT_desc;Enemy fighter units are impeding this unit’s ability to bomb, reducing its overall effectiveness. ;Les possibilités qu'a cette unité de bombarder sont limitées par les unités de chasseurs ennemis, ce qui réduit son efficacité globale.;Feindliche Jägereinheiten beeinträchtigen die Bombardierfähigkeit dieser Einheit, was ihre allgemeine Effizienz reduziert.;;Las unidades de cazas enemigos estorban que esta unidad pueda bombardear, lo que reduce su efectividad global. ;;;;;;;;;x,
BM_TERRAIN_desc;The terrain in this province is affecting the combat;Le terrain de cette province a une influence sur les combats.;Das Gelände in dieser Provinz beeinträchtigt den Kampf.;;El terreno de esta provincia afecta al combate.;;;;;;;;;x,,
BM_WEATHER_desc;The weather in this province is affecting the combat.;La météo de cette province a une influence sur les combats.;Das Wetter in dieser Provinz beeinträchtigt den Kampf.;;El tiempo de esta provincia afecta al combate.;;;;;;;;;x,,
BM_NIGHT_MODIFIER_desc;Fighting at night is very disorienting to troops. Problems recognising friendly troops and just finding their way around reduce combat efficiency;Combattre la nuit désoriente beaucoup les troupes. Reconnaître des troupes amies ou simplement trouver son chemin sont certains des problèmes qui réduisent leur efficacité au combat.;Nachtkampf ist für die Truppen sehr desorientierend. Probleme bei der Erkennung eigener Truppen und schwierige Nachtmanöver reduzieren die Kampfeffizienz.;;El combate nocturno desorienta muchísimo a las tropas. Es difícil reconocer a las tropas amigas y el simple hecho de averiguar su posición dificulta la eficacia de combate.;;;;;;;;;x,,
BM_SURPRISE_PENALTY_desc;Units caught by surprise do not defend as well, due to their lack of preparation. ;Les unités attaquées par surprise ne se défendent pas aussi bien parce qu'elles ne sont pas suffisamment préparées.;Überraschungsangriffen ausgesetzte Einheiten verteidigen sich aufgrund mangelnder Vorbereitung schlechter.;;Las unidades sorprendidas por el enemigo no se defienden muy bien por falta de preparación. ;;;;;;;;;x,
BM_TERRITORIAL_PRIDE_desc;Axis units fighting for land they believe is theirs fight much harder for it. ;Les unités de l'Axe combattant pour le pays en lequel elles croient sont celles qui combattent le plus ardemment. ;Einheiten der Achsenmächte, die um Land kämpfen, das sie als das ihre ansehen, kämpfen viel zäher.;;Las unidades del Eje que luchan por tierras que consideran suyas lo hacen de una forma más dura. ;;;;;;;;;x,,
BM_RADIO_desc;Superior radio communications allows greater coordination amongst the various components of the brigade, improving their overall efficiency in combat.;Des communications radio de grande qualité favorisent beaucoup la coordination entre les différents membres de la brigade. Ceci améliore leur efficacité globale au combat.;Überlegene Funkkommunikation ermöglicht bessere Koordination zwischen den verschiedenen Brigadekomponenten, was ihre allgemeine Kampfeffizienz verbessert.;;Una comunicación por radio superior permite una mayor coordinación entre los diversos componentes de la brigada, lo que mejora su eficacia global en combate.;;;;;;;;;x,
BATTLE_REINFORCE_CHANCE;Reinforcement Chance;Probabilité d'arrivée de renforts;Verstärkungschance;;Posibilidad de refuerzos;;;;;;;;;x,,
CURR_COMB_STR;Current Strength at ;Puissance actuelle de;Momentane Stärke bei;;Fuerza actual en ;;;;;;;;;x,,
CURR_COMB_ORG;Organisation at ;Organisation;Organisation bei;;Organización en ;;;;;;;;;x,,
COMMITED_LABEL;§Y$COUNT$§W units, §Y$WIDTH$§W width.;§Y$COUNT$§W unités, §Y$WIDTH$§W de large.;§Y$COUNT$§W Einheiten, §Y$WIDTH$§W Breite.;;§Y$COUNT$§W unids., §Y$WIDTH$§W amplitud;;;;;;;;;x,
RESERVES_LABEL;§Y$COUNT$§W units in reserve.;§Y$COUNT$§W unités en réserve.;§Y$COUNT$§W Einheiten in Reserve.;;§Y$COUNT$§W unids. en la reserva;;;;;;;;;x,,
SHIPS_LABEL;ships;navires;Schiffe;;buques;;;;;;;;;x,,
PLANES_LABEL;air wings;avions;Luftgeschwader;;alas;;;;;;;;;x,,
NO_LEADER_FOR_THIS_1;This division lacks a leader.;Un leader manque à cette division.;Dieser Division fehlt ein Anführer.;;Esta división carece de un líder.;;;;;;;;;x,,
NO_LEADER_FOR_THIS_2;A single brigade cannot have a general to command them in battle.;Au cours des combats, un général ne peut pas commander qu'une seule brigade.;Eine einzelne Brigade kann im Kampf nicht von einem Kommandeur angeführt werden.;;Una única brigada no puede tener a un general para conducirla al combate.;;;;;;;;;x,,
LEADER_COMMAND_INFO;Led by §Y$NAME$§W (Skill: §Y$SKILL$§W)\n;Dirigée par §Y$NAME$§W (Compétence : §Y$SKILL$§W)\n;Angeführt von §Y$NAME$§W (Fähigkeit: §Y$SKILL$§W)\n;;Liderada por §Y$NAME$§W (habilidad: §Y$SKILL$§W)\n;;;;;;;;;x,,
BOMB_PROD_OFF;Production of;Production de;Produktion von;;Producción de;;;;;;;;;x,,
BOMB_POOL_OFF;Stockpiles of;Réserves en;Vorräte an;;Reservas de;;;;;;;;;,,
##################################################;;;;;;;;;;;;;;x,,
# Combat Events;;;;;;;;;;;;;;x,,
##################################################;;;;;;;;;;;;;;x,,
nullCombatEvent;No Event;Aucun événement;Kein Ereignis;;Sin suceso;;;;;;;;;x,,
assault;Assault;Assaut;Sturmangriff;;Asaltar;;;;;;;;;x,,
encirclement;Encirclement;Encerclement;Einkesselung;;Cerco;;;;;;;;;x,,
delay;Delay;Retard;Verzögerung;;Retardo;;;;;;;;;x,,
shock;Shock;Choc;Nahkampf;;Choque;;;;;;;;;x,,
counterattack;Counterattack;Contre-attaque;Gegenangriff;;Contraataque;;;;;;;;;x,,
tactical_withdrawal;Tactical Withdrawal;Repli tactique;Taktischer Rückzug;;Repliegue táctico;;;;;;;;;x,,
breakthrough;Breakthrough;Percée;Durchbruch;;Penetración;;;;;;;;;x,,
ambush;Ambush;Embuscade;Hinterhalt;;Emboscada;;;;;;;;;x,,
COMEV_COMBATWIDTH;Width of Front;Étendue du front;Gefechtsbreite;;Amplitud del frente;;;;;;;;;x,,
COMEV_ATTACKER;Attacker Combat Bonus;Bonus Combat pour l'attaquant;Angreifer-Kampfbonus;;Bonificación de combate del atacante;;;;;;;;;x,,
COMEV_DEFENDER;Defender Combat Bonus;Bonus Combat pour le défenseur;Verteidiger-Kampfbonus;;Bonificación de combate del defensor;;;;;;;;;x,,
COMEV_MOVEMENTSPEED;Attacker Speed;Vitesse de l'attaquant;Angreifergeschwindigkeit;;Velocidad del atacante;;;;;;;;;x,,
##################################################;;;;;;;;;;;;;;x,,
# Trait Abilities;;;;;;;;;;;;;;x,,
##################################################;;;;;;;;;;;;;;x,,
TRAIT_XP_GAIN;Experience Gain;Gain d'expérience;Erlangte Erfahrung;;Experiencia ganada;;;;;;;;;x,,
TRAIT_SURPRISE_CHANCE;Surprise Chance;Possibilité d'une attaque surprise;Überraschungschance;;Probab. sorpresa;;;;;;;;;x,,
TRAIT_SUPPLY_CONSUMPTION;Supply Consumption;Consommation en ravitaillement;Nachschubverbrauch;;Consumo suministros;;;;;;;;;x,,
TRAIT_DEFENCE_MODIFIER;Defence;Défense;Verteidigung;;Defensa;;;;;;;;;x,,
TRAIT_OFFENCE_MODIFIER;Offence;Attaque;Angriff;;Ataque;;;;;;;;;x,,
TRAIT_COMBAT_MOVE_SPEED;Attack Speed;Vitesse de l'attaque;Angriffsgeschw.;;Velocidad de ataque;;;;;;;;;x,,
TRAIT_WINTER_ATTRITION;Winter Attrition;Attrition d'hiver;Winterverluste;;Desgaste de invierno;;;;;;;;;x,,
TRAIT_RIVER_ATTACK;River Attack;Attaque sur le fleuve;Flussangriff;;At. río;;;;;;;;;x,,
TRAIT_FORT_ATTACK;Fort Attack;Attaque de fort;Festungsangriff;;At. a fortif.;;;;;;;;;x,,
TRAIT_COMBINED_ARMS_BONUS;Combined Arms;Armes combinées;Komb. Waffengattungen;;Armamento combinado;;;;;;;;;x,,
TRAIT_OUT_OF_SUPPLY_MODIFIER;Out of Supply Bonus;Bonus Pénurie de ravitaillement;Unterversorgungs-Abzug;;Bonificación por suministros agotados;;;;;;;;;x,,
TRAIT_SUBMARINE_ATTACK;Submarine Attack;Attaque de sous-marin;U-Boot-Angriff;;Ataque submarino;;;;;;;;;x,,
TRAIT_DISENGAGE_TIMER;Disengage Timer;Arrêter le chronomètre;Zeituhr deaktivieren;;Temporizador de retirada;;;;;;;;;x,,
TRAIT_SPREAD_OUT;Fleet Concetration;Concentration de la flotte;Flottenkonzentration;;Concentración de flota;;;;;;;;;x,,
TRAIT_SPOTTING_CHANCE;Spotting Chance;Probabilité de repérage;Erkennungschance;;Posibilidad de avistamiento;;;;;;;;;x,,
TRAIT_DEFENDER_SOFTNESS;Target Softness;Faiblesses de la cible;Schwäche des Ziels;;Debilidad del objetivo;;;;;;;;;x,,
TRAIT_STRATEGIC_ATTACK;Strategic Attack;Attaque stratégique;Strategischer Angriff;;Ataque estrat.;;;;;;;;;x,,
TRAIT_NAVAL_ATTACK;Naval Attack;Attaque navale;Flotten-Angriff;;Ataque naval;;;;;;;;;x,,
TRAIT_NIGHT_ATTACK;Night Attack;Attaque nocturne;Nachtangriff;;At. noche;;;;;;;;;x,,
TRAIT_TACTICAL_ATTACK;Tactical Attack;Attaque tactique;Taktischer Angriff;;Ataque táctico;;;;;;;;;x,,
TRAIT_DISSENT_IMPACT;Dissent Impact Reduction;Réduction de l'impact de la dissidence;Reduktion des Unmutseinflusses;;Reducción de impacto de disensión;;;;;;;;;x,,
TRAIT_ENCIRCLEMENT_BONUS;Encirclement Bonus;Bonus Encerclement;Einkesselungsbonus;;Bonificación por cerco;;;;;;;;;x,,
TRAIT_ENVELOPMENT_BONUS;Envelopment Bonus;Bonus Enveloppement;Umfassungsbonus;;Bonificación por rodeo;;;;;;;;;x;,,
TRAIT_EXPERIENCE_BONUS;Experience Bonus;Bonus Expérience;Erfahrungsbonus;;Bonificación por experiencia;;;;;;;;;x;,,
TRAIT_FORT_DEFENCE;Fort Defence;Défense du fort;Festungsverteidigung;;Defensa de fuerte;;;;;;;;;x;,,
TRAIT_AMPH_ATTACK;Amphibious Attack;Attaque amphibie;Amphibischer Angriff;;Ataque anfibio;;;;;;;;;x;,,
TRAIT_DIGIN_BONUS;Dig-In Bonus;Bonus Retranchement;Eingrabe-Bonus;;Bonificación de atrincheramiento;;;;;;;;;x;,,
EXPED_OWNER;Expeditionary force from §Y$COUNTRY$§W;Corps expéditionnaire de §Y$COUNTRY$§W;Expeditionstruppen aus §Y$COUNTRY$§W;;Fuerza expedicionaria de §Y$COUNTRY$§W;;;;;;;;;x;,,
EXPED_EXPIRE;Expeditionary force returned to owner on §R$DATE$§W;Le corps expéditionnaire est revenu à la base le §R$DATE$§W;Expeditionstruppen am §R$DATE$§W zum Eigentümer zurückgekehrt;;Fuerza expedicionaria devuelta a su propietario el §R$DATE$§W;;;;;;;;;x;,,
##################################################;;;;;;;;;;;;;;x;,,
# Templates;;;;;;;;;;;;;;x;,,
##################################################;;;;;;;;;;;;;;x;,,
ENG_infantry;Infantry;Infanterie;Infanterie;;Infantería;;;;;;;;;;x,,
ENG_motorized;Motor;Motorisés;Motor;;Motor;;;;;;;;;;x,,
ENG_armoured_1936;Armoured 1936;Blindés de 1936;Panzer 1936;;Blindada 1936;;;;;;;;;;x,,
ENG_armoured_1940;Armoured 1940;Blindés de 1940;Panzer 1940;;Blindada 1940;;;;;;;;;;x,,
ENG_armoured_me;Armoured ME;Blindés ME;Panzer ME;;Blindada ME;;;;;;;;;;x,,
ENG_airborne;Parachute;Infanterie aéroportée;Fallschirm;;Aerotransportada;;;;;;;;;;x,,
FRA_infantry;Infanterie;Infanterie;Infanterie;;Infantería;;;;;;;;;;x,,
FRA_cavalry;Légère Cavalerie;Cavalerie légère;Légère Cavalerie;;Caballería ligera;;;;;;;;;;x,,
FRA_motorized;Inf. Motorisée;Inf. motorisée;Inf. Motorisée;;Inf. Motorizada;;;;;;;;;;x,,
FRA_light_mechanised;Légère Méc.;Infanterie légère mécanisée;Légère Méc.;;Mec. ligera;;;;;;;;;;x,,
FRA_reserve_tank;Cuirassée Rés.;Cuirassé Rés.;Cuirassée Rés.;;Blindada de res.;;;;;;;;;;x,,
GER_panzer_1936;Panzer 1936;Panzer de 1936;Panzer 1936;;Panzer 1936;;;;;;;;;;x,,
GER_Infantry_1936;Infantry 1936;Infanterie de 1936;Infanterie 1936;;Infantería 1936;;;;;;;;;;x,,
GER_bergsjaeger;Gebirgsjaeger;Gebirgsjaeger;Gebirgsjäger;;Gebirgsjaeger;;;;;;;;;;x,,
GER_airlanding;Airlanding;Débarquement aérien;Luftlandung;;Fallschirmjaeger;;;;;;;;;;x,,
GER_volksgrenadier;Volkssturm;Volkssturm;Volkssturm;;Volkssturm;;;;;;;;;;x,,
GER_motorised;Motorised;Motorisés;Motorisiert;;Motorizada;;;;;;;;;;x,,
GER_panzergrenadier;Panzergrenadier;Panzergrenadier;Panzergrenadier;;Granaderos Panzer;;;;;;;;;;x,,
GER_Infantry_1942;Infantry 1942;Infanterie de 1942;Infanterie 1942;;Infantería 1942;;;;;;;;;;x,,
GER_panzer_1941;Panzer 1941;Panzer de 1941;Panzer 1941;;Panzer 1941;;;;;;;;;;x,,
GER_panzer_1943;Panzer 1943;Panzer de 1943;Panzer 1943;;Panzer 1943;;;;;;;;;;x,,
ITA_infantry;Infantry;Infanterie;Infanterie;;Infantería;;;;;;;;;;x,,
ITA_allpina;Alpina;Alpins;Alpina;;Alpina;;;;;;;;;;x,,
ITA_celere;Celere;Celere;Celere;;Ligera;;;;;;;;;;x,,
ITA_motorised;Motorised;Motorisés;Motorisiert;;Motorizada;;;;;;;;;;x,,
ITA_armour;Armoured;Blindés;Panzer;;Acoraz.;;;;;;;;;;x,,
ITA_trukmovable;Truck Movable;Véhicule motorisé;Transport-Lkw;;Sobre camiones;;;;;;;;;;x,,
ITA_ccnn;CCNN;CCNN;CCNN;;CCNN;;;;;;;;;;x,,
ITA_allpina_russian;Alpina East Front;Alpins front de l'est;Alpina, Ostfront;;Alpina del frente del este;;;;;;;;;;x,,
ITA_motorised_1942;Motorised 1942;Motorisés de 1942;Motorisiert 1942;;Motorizada 1942;;;;;;;;;;x,,
ITA_armour_1942;Armoured 1942;Blindés de 1942;Panzer 1942;;Blindada 1942;;;;;;;;;;x,,
JAP_triangular;Triangular;Triangulaire;Dreieck;;Triangular;;;;;;;;;;x,,
JAP_square;Square;Carré;Quadrat;;Cuadro;;;;;;;;;;x,,
JAP_mixed_brigade;Mixed Brigade;Brigade mixte;Gemischte Brigade;;Brigada mixta;;;;;;;;;x;,,
JAP_cavalry;Cavalry;Cavalerie;Kavallerie;;Caballería;;;;;;;;;x;,,
JAP_guards;Guards;Gardes;Garde;;Guardias;;;;;;;;;x;,,
JAP_motorised;Motorised;Motorisés;Motorisiert;;Motorizada;;;;;;;;;x;,,
JAP_border_guards;Border Guards;Gardes frontière;Grenzwachen;;Guardias fronterizos;;;;;;;;;x;,,
JAP_snlf;SNLF;SNLF;SNLF;;SNLF;;;;;;;;;x;,,
JAP_airborne;Parachute;Parachutistes;Fallschirmjg.;;Aerotransportada;;;;;;;;;;x,,
SOV_rifle;Rifle;Infanterie légère;Schützen;;Fusileros;;;;;;;;;;x,,
SOV_motorized;Motor Rifle;Division motorisée armée;Motor. Schützen;;Fusileros motorizados;;;;;;;;;;x,,
SOV_armoured;Tank;Char;Panzer;;Tanques;;;;;;;;;;x,,
SOV_guards_armoured;Guards Tank;Division de blindés;Gardepanzer;;Blindada de guardias;;;;;;;;;;x,,
SOV_cavalry;Cavalry;Cavalerie;Kavallerie;;Caballería;;;;;;;;;;x,,
SOV_mountain;Mountain;Infanterie alpine;Berg;;Montaña;;;;;;;;;;x,,
SOV_mechanised;Mechanised;Mécanisée;Mechanisiert;;Mecanizada;;;;;;;;;;x,,
USA_infantry;Infantry;Infanterie;Infanterie;;Infantería;;;;;;;;;;x,,
USA_national_guard;National Guard;Garde nationale;Nationalgarde;;Guardia nacional;;;;;;;;;;x,,
USA_cavalry;Cavalry;Cavalerie;Kavallerie;;Caballería;;;;;;;;;;x,,
USA_armour_1940;Armour 1940;Blindés de 1940;Panzer 1940;;Blindada 1940;;;;;;;;;;x,,
USA_motorised;Motorised;Motorisés;Motorisiert;;Motorizada;;;;;;;;;;x,,
USA_armour_1942;Armour 1942;Blindés de 1942;Panzer 1942;;Blindada 1942;;;;;;;;;;x,,
USA_airborne;Airborne;Aéroportée;Fallschirmjg.;;Aerotransportada;;;;;;;;;;x,,
USA_marine;Marine;Infanterie marine;Marine;;De marina;;;;;;;;;;x,,
binary_infantry;Infantry;Infanterie;Infanterie;;Infantería;;;;;;;;;;x,,
binary_milita;Militia;Milice;Miliz;;Milicia;;;;;;;;;;x,,
binary_armoured;Armoured;Blindés;Panzer;;Acoraz.;;;;;;;;;;x,,
binary_cavalry;Cavalry;Cavalerie;Kavallerie;;Caballería;;;;;;;;;;x,,
generic_infantry;Infantry;Infanterie;Infanterie;;Infantería;;;;;;;;;;x,,
generic_milita;Militia;Milice;Miliz;;Milicia;;;;;;;;;;x,,
generic_armoured;Armoured;Blindés;Panzer;;Acoraz.;;;;;;;;;;x,,
generic_cavalry;Cavalry;Cavalerie;Kavallerie;;Caballería;;;;;;;;;;x,,
