PROV1504;Svinchus;Svinchus;Svinchus;;Svinchus;;;;;;;;;x
PROV1505;Pitelino;Pitelino;Pitelino;;Pitelino;;;;;;;;;x
PROV1506;Ermish;Ermish;Ermish;;Ermish;;;;;;;;;x
PROV1507;Yavas;Yavas;Yavas;;Yavas;;;;;;;;;x
PROV1508;Torbeyevo;Torbeyevo;Torbeyevo;;Torbeyevo;;;;;;;;;x
PROV1509;Bednodemyanovsk;Bednodemyanovsk;Bednodemyanovsk;;Bednodemyanovsk;;;;;;;;;x
PROV1510;Glazov;Glazov;Glazov;;Glazov;;;;;;;;;x
PROV1511;Nikol'sk;Nikol'sk;Nikol'sk;;Nikol'sk;;;;;;;;;x
PROV1512;Boyarkino;Boyarkino;Boyarkino;;Boyarkino;;;;;;;;;x
PROV1513;Beloretsk;Beloretsk;Beloretsk;;Beloretsk;;;;;;;;;x
PROV1514;Dolzhnikovo;Dolzhnikovo;Dolzhnikovo;;Dolzhnikovo;;;;;;;;;x
PROV1515;Bazarniy Sizgan;Bazarniy Sizgan;Bazarniy Sizgan;;Bazarniy Sizgan;;;;;;;;;x
PROV1516;Tagay;Tagay;Tagay;;Tagay;;;;;;;;;x
PROV1517;Bogdashkino;Bogdashkino;Bogdashkino;;Bogdashkino;;;;;;;;;x
PROV1518;Galway;Galway;Galway;;Galway;;;;;;;;;x
PROV1519;Roscommon;Roscommon;Roscommon;;Roscommon;;;;;;;;;x
PROV1520;Kildare;Kildare;Kildare;;Kildare;;;;;;;;;x
PROV1521;Liverpool;Liverpool;Liverpool;;Liverpool;;;;;;;;;x
PROV1522;Manchester;Manchester;Manchester;;Manchester;;;;;;;;;x
PROV1523;Doncaster;Doncaster;Doncaster;;Doncaster;;;;;;;;;x
PROV1524;Hull;Hull;Hull;;Casco;;;;;;;;;x
PROV1525;Flensburg;Flensburg;Flensburg;;Flensburg;;;;;;;;;x
PROV1526;Guldborgssund;Guldborgssund;Guldborgssund;;Guldborgssund;;;;;;;;;x
PROV1527;Königsberg;Königsberg;Königsberg;;Königsberg;;;;;;;;;x
PROV1528;Insterburg;Insterburg;Insterburg;;Insterburg;;;;;;;;;x
PROV1529;Virbalis;Virbalis;Virbalis;;Virbalis;;;;;;;;;x
PROV1530;Alytus;Alytus;Alytus;;Alytus;;;;;;;;;x
PROV1531;Semeliskes;Semeliskes;Semeliskes;;Semeliskes;;;;;;;;;x
PROV1532;Wilno;Wilno;Wilno;;Vilna;;;;;;;;;x
PROV1533;Wilejka;Wilejka;Wilejka;;Wilejka;;;;;;;;;x
PROV1534;Vitsyebsk;Vitebsk;Vitsyebsk;;Vitsyebsk;;;;;;;;;x
PROV1535;Dorogobuz;Dorogobuz;Dorogobuz;;Dorogobuz;;;;;;;;;x
PROV1536;Smolensk;Smolensk;Smolensk;;Smolensk;;;;;;;;;x
PROV1537;Verkhnedneprovskiy;Verkhnedneprovskiy;Verkhnedneprovskiy;;Verkhnedneprovskiy;;;;;;;;;x
PROV1538;Barjatino;Barjatino;Barjatino;;Barjatino;;;;;;;;;x
PROV1539;Mosal'sk;Mosal'sk;Mosal'sk;;Mosal'sk;;;;;;;;;x
PROV1540;Soskensiy;Soskensiy;Soskensiy;;Soskensiy;;;;;;;;;x
PROV1541;Oka;Oka;Oka;;Oká;;;;;;;;;x
PROV1542;Aleksin;Aleksin;Aleksin;;Aleksin;;;;;;;;;x
PROV1543;Mikhaylov;Mikhaylov;Mikhaylov;;Mikhaylov;;;;;;;;;x
PROV1544;Iskra;Iskra;Iskra;;Iskra;;;;;;;;;x
PROV1545;Vyzhgorod;Vyzhgorod;Vyzhgorod;;Vyzhgorod;;;;;;;;;x
PROV1546;Lashma;Lashma;Lashma;;Lashma;;;;;;;;;x
PROV1547;Shilovo;Shilovo;Shilovo;;Shilovo;;;;;;;;;x
PROV1548;Sasovo;Sasovo;Sasovo;;Sasovo;;;;;;;;;x
PROV1549;Kadom;Kadom;Kadom;;Kadom;;;;;;;;;x
PROV1550;Kirlovo;Kirlovo;Kirlovo;;Kirlovo;;;;;;;;;x
PROV1551;Vadimsk;Vadimsk;Vadimsk;;Vadimsk;;;;;;;;;x
PROV1552;Narovchat;Narovchat;Narovchat;;Narovchat;;;;;;;;;x
PROV1553;Sajgino;Sajgino;Sajgino;;Sajgino;;;;;;;;;x
PROV1554;Zarechniy;Zarechniy;Zarechniy;;Zarechniy;;;;;;;;;x
PROV1555;Cheremushki;Cheremushki;Cheremushki;;Cheremushki;;;;;;;;;x
PROV1556;Bolshaya Borisovka;Bolshaya Borisovka;Bolshaya Borisovka;;Bolshaya Borisovka;;;;;;;;;x
PROV1557;Yurlovka;Yurlovka;Yurlovka;;Yurlovka;;;;;;;;;x
PROV1558;Zhadovka;Zhadovka;Zhadovka;;Zhadovka;;;;;;;;;x
PROV1559;Karabayevka;Karabayevka;Karabayevka;;Karabayevka;;;;;;;;;x
PROV1560;Stogovka;Stogovka;Stogovka;;Stogovka;;;;;;;;;x
PROV1561;Loughrea;Loughrea;Loughrea;;Loughrea;;;;;;;;;x
PROV1562;Mullingar;Mullingar;Mullingar;;Mullingar;;;;;;;;;x
PROV1563;Dublin;Dublin;Dublin;;Dublín;;;;;;;;;x
PROV1564;Anglesey;Anglesey;Anglesey;;Anglesey;;;;;;;;;x
PROV1565;Birkenhead;Birkenhead;Birkenhead;;Birkenhead;;;;;;;;;x
PROV1566;Warrington;Warrington;Warrington;;Warrington;;;;;;;;;x
PROV1567;Sheffield;Sheffield;Sheffield;;Sheffield;;;;;;;;;x
PROV1568;Scunthorpe;Scunthorpe;Scunthorpe;;Scunthorpe;;;;;;;;;x
PROV1569;Waddeneilanden;Waddeneilanden;Waddeneilanden;;Waddeneilanden;;;;;;;;;x
PROV1570;Wilhelmshaven;Wilhelmshaven;Wilhelmshaven;;Wilhelmshaven;;;;;;;;;x
PROV1571;Heide;Heide;Heide;;Heide;;;;;;;;;x
PROV1572;Kiel;Kiel;Kiel;;Kiel;;;;;;;;;x
PROV1573;Lauenburg;Lauenburg;Lauenburg;;Lauenburg;;;;;;;;;x
PROV1574;Braunsberg;Braunsberg;Braunsberg;;Braunsberg;;;;;;;;;x
PROV1575;Bartenstein;Bartenstein;Bartenstein;;Bartenstein;;;;;;;;;x
PROV1576;Goldap;Goldap;Goldap;;Goldap;;;;;;;;;x
PROV1577;Kalvarija;Kalvarija;Kalvarija;;Kalvarija;;;;;;;;;x
PROV1578;Daugai;Daugai;Daugai;;Daugai;;;;;;;;;x
PROV1579;Troki;Troki;Troki;;Troki;;;;;;;;;x
PROV1580;Oszmiana;Oszmiana;Oszmiana;;Oszmiana;;;;;;;;;x
PROV1581;Zaslawye;Zaslawye;Zaslawye;;Zaslawye;;;;;;;;;x
PROV1582;Orsha;Orsha;Orsha;;Orsha;;;;;;;;;x
PROV1583;Satalovo;Satalovo;Satalovo;;Satalovo;;;;;;;;;x
PROV1584;El'nja;El'nja;El'nja;;El'nja;;;;;;;;;x
PROV1585;Betlica;Betlica;Betlica;;Betlica;;;;;;;;;x
PROV1586;Kirov;Kirov;Kirov;;Kírov;;;;;;;;;x
PROV1587;Deryagino;Deryagino;Deryagino;;Deryagino;;;;;;;;;x
PROV1588;Suvorov;Suvorov;Suvorov;;Suvorov;;;;;;;;;x
PROV1589;Tula;Tula;Tula;;Tula;;;;;;;;;x
PROV1590;Podkhozheye;Podkhozheye;Podkhozheye;;Podkhozheye;;;;;;;;;x
PROV1591;Starozhilovo;Starozhilovo;Starozhilovo;;Starozhilovo;;;;;;;;;x
PROV1592;Pogorelovskiy;Pogorelovskiy;Pogorelovskiy;;Pogorelovskiy;;;;;;;;;x
PROV1593;Kasimov;Kasimov;Kasimov;;Kasimov;;;;;;;;;x
PROV1594;Sobchakovo;Sobchakovo;Sobchakovo;;Sobchakovo;;;;;;;;;x
PROV1595;Karabukhino;Karabukhino;Karabukhino;;Karabukhino;;;;;;;;;x
PROV1596;Saltykovo;Saltykovo;Saltykovo;;Saltykovo;;;;;;;;;x
PROV1597;Pashkovo;Pashkovo;Pashkovo;;Pashkovo;;;;;;;;;x
PROV1598;Vyzaemka;Vyzaemka;Vyzaemka;;Vyzaemka;;;;;;;;;x
PROV1599;Nizhni Lomov;Nizhni Lomov;Nizhni Lomov;;Nizhni Lomov;;;;;;;;;x
PROV1600;Mokshan;Mokshan;Mokshan;;Mokshan;;;;;;;;;x
PROV1601;Penza;Penza;Penza;;Penza;;;;;;;;;x
PROV1602;Gorodishche;Gorodishche;Gorodishche;;Gorodishche;;;;;;;;;x
PROV1603;Nikolsk;Nikolsk;Nikolsk;;Nikolsk;;;;;;;;;x
PROV1604;Aristovka;Aristovka;Aristovka;;Aristovka;;;;;;;;;x
PROV1605;Saransk;Saransk;Saransk;;Saransk;;;;;;;;;x
PROV1606;Noviy Dol;Noviy Dol;Noviy Dol;;Noviy Dol;;;;;;;;;x
PROV1607;Khvostikha;Khvostikha;Khvostikha;;Khvostikha;;;;;;;;;x
PROV1608;Timersyani;Timersyani;Timersyani;;Timersyani;;;;;;;;;x
PROV1609;Ennis;Ennis;Ennis;;Ennis;;;;;;;;;x
PROV1610;Tullamore;Tullamore;Tullamore;;Tullamore;;;;;;;;;x
PROV1611;Carlow;Carlow;Carlow;;Carlow;;;;;;;;;x
PROV1612;Bangor;Bangor;Bangor;;Bangor;;;;;;;;;x
PROV1613;Chester;Chester;Chester;;Chester;;;;;;;;;x
PROV1614;Stoke;Stoke;Stoke;;Stoke;;;;;;;;;x
PROV1615;Nottingham;Nottingham;Nottingham;;Nottingham;;;;;;;;;x
PROV1616;Grimsby;Grimsby;Grimsby;;Grimsby;;;;;;;;;x
PROV1617;Langham;Langham;Langham;;Langham;;;;;;;;;x
PROV1618;Dokkum;Dokkum;Dokkum;;Dokkum;;;;;;;;;x
PROV1619;Emden;Emden;Emden;;Emden;;;;;;;;;x
PROV1620;Cuxhaven;Cuxhaven;Cuxhaven;;Cuxhaven;;;;;;;;;x
PROV1621;Neumünster;Neumünster;Neumünster;;Neumünster;;;;;;;;;x
PROV1622;Plön;Plön;Plön;;Plön;;;;;;;;;x
PROV1623;Rügen;Rügen;Rügen;;Rügen;;;;;;;;;x
PROV1624;Köslin;Köslin;Köslin;;Köslin;;;;;;;;;x
PROV1625;Stolp;Stolp;Stolp;;Stolp;;;;;;;;;x
PROV1626;Danzig;Dantzig;Danzig;;Danzig;;;;;;;;;x
PROV1627;Elbing;Elbing;Elbing;;Elblag;;;;;;;;;x
PROV1628;Guttstadt;Guttstadt;Guttstadt;;Guttstadt;;;;;;;;;x
PROV1629;Lötzen;Lötzen;Lötzen;;Lötzen;;;;;;;;;x
PROV1630;Suwalki;Suwalki;Suwalki;;Suwalki;;;;;;;;;x
PROV1631;Druskienniki;Druskienniki;Druskienniki;;Druskienniki;;;;;;;;;x
PROV1632;Orany;Orany;Orany;;Orany;;;;;;;;;x
PROV1633;Soleczniki;Soleczniki;Soleczniki;;Soleczniki;;;;;;;;;x
PROV1634;Molodeczno;Molodeczno;Molodeczno;;Molodeczno;;;;;;;;;x
PROV1635;Barysaw;Barysaw;Barysaw;;Barysaw;;;;;;;;;x
PROV1636;Horki;Horki;Horki;;Horki;;;;;;;;;x
PROV1637;Roslavl';Roslavl';Roslavl';;Roslavl';;;;;;;;;x
PROV1638;Semenovka;Semenovka;Semenovka;;Semenovka;;;;;;;;;x
PROV1639;Barsuki;Barsuki;Barsuki;;Barsuki;;;;;;;;;x
PROV1640;Sukhinichi;Sukhinichi;Sukhinichi;;Sukhinichi;;;;;;;;;x
PROV1641;Kozel'sk;Kozel'sk;Kozel'sk;;Kozel'sk;;;;;;;;;x
PROV1642;Belev;Belev;Belev;;Belev;;;;;;;;;x
PROV1643;Novomoskovsk;Novomoskovsk;Novomoskovsk;;Novomoskovsk;;;;;;;;;x
PROV1644;Ivan'kovo;Ivan'kovo;Ivan'kovo;;Ivan'kovo;;;;;;;;;x
PROV1645;Pronsk;Pronsk;Pronsk;;Pronsk;;;;;;;;;x
PROV1646;Losha;Losha;Losha;;Losha;;;;;;;;;x
PROV1647;Sapozhok;Sapozhok;Sapozhok;;Sapozhok;;;;;;;;;x
PROV1648;Sarai;Sarai;Sarai;;Sarai;;;;;;;;;x
PROV1649;Shatsk;Shatsk;Shatsk;;Shatsk;;;;;;;;;x
PROV1650;Umet;Umet;Umet;;Umet;;;;;;;;;x
PROV1651;Zemetchino;Zemetchino;Zemetchino;;Zemetchino;;;;;;;;;x
PROV1652;Pachelma;Pachelma;Pachelma;;Pachelma;;;;;;;;;x
PROV1653;Bolshoi Michkas;Bolshoi Michkas;Bolshoi Michkas;;Bolshoi Michkas;;;;;;;;;x
PROV1654;Ermolovka;Ermolovka;Ermolovka;;Ermolovka;;;;;;;;;x
PROV1655;Kondol';Kondol';Kondol';;Kondol';;;;;;;;;x
PROV1656;Makhalino;Makhalino;Makhalino;;Makhalino;;;;;;;;;x
PROV1657;Sosnovorsk;Sosnovorsk;Sosnovorsk;;Sosnovorsk;;;;;;;;;x
PROV1658;Papuzi;Papuzi;Papuzi;;Papuzi;;;;;;;;;x
PROV1659;Chuvaskhaya Reshetka;Chuvaskhaya Reshetka;Chuvaskhaya Reshetka;;Chuvaskhaya Reshetka;;;;;;;;;x
PROV1660;Barysh;Barysh;Barysh;;Barysh;;;;;;;;;x
PROV1661;Nagatkino;Nagatkino;Nagatkino;;Nagatkino;;;;;;;;;x
PROV1662;Limerick;Limerick;Limerick;;Limerick;;;;;;;;;x
PROV1663;Kilkenny;Kilkenny;Kilkenny;;Kilkenny;;;;;;;;;x
PROV1664;Wicklow;Wicklow;Wicklow;;Wicklow;;;;;;;;;x
PROV1665;Wrexham;Wrexham;Wrexham;;Wrexham;;;;;;;;;x
PROV1666;Crewe;Crewe;Crewe;;Crewe;;;;;;;;;x
PROV1667;Derby;Derby;Derby;;Derby;;;;;;;;;x
PROV1668;Lincoln;Lincoln;Lincoln;;Lincoln;;;;;;;;;x
PROV1669;Kings Lynn;Kings Lynn;Kings Lynn;;King's Lynn;;;;;;;;;x
PROV1670;Great Yarmouth;Great Yarmouth;Great Yarmouth;;Great Yarmouth;;;;;;;;;x
PROV1671;Den Helder;Den Helder;Den Helder;;Den Helder;;;;;;;;;x
PROV1672;Leeuwarden;Leeuwarden;Leeuwarden;;Leeuwarden;;;;;;;;;x
PROV1673;Groningen;Groningen;Groningen;;Groninga;;;;;;;;;x
PROV1674;Delfzijl;Delfzijl;Delfzijl;;Delfzijl;;;;;;;;;x
PROV1675;Wiesmoor;Wiesmoor;Wiesmoor;;Wiesmoor;;;;;;;;;x
PROV1676;Bremerhaven;Bremerhaven;Bremerhaven;;Bremerhaven;;;;;;;;;x
PROV1677;Stade;Stade;Stade;;Stade;;;;;;;;;x
PROV1678;Segeberg;Segeberg;Segeberg;;Segeberg;;;;;;;;;x
PROV1679;Lübeck;Lübeck;Lübeck;;Lübeck;;;;;;;;;x
PROV1680;Stralsund;Stralsund;Stralsund;;Stralsund;;;;;;;;;x
PROV1681;Wolgast;Wolgast;Wolgast;;Wolgast;;;;;;;;;x
PROV1682;Bornholm;Bornholm;Bornholm;;Bornholm;;;;;;;;;x
PROV1683;Kolberg;Kolberg;Kolberg;;Kolberg;;;;;;;;;x
PROV1684;Bublitz;Bublitz;Bublitz;;Bublitz;;;;;;;;;x
PROV1685;Chojnice;Chojnice;Konitz;;Chojnice;;;;;;;;;x
PROV1686;Marienburg;Marienburg;Marienburg;;Marienburg;;;;;;;;;x
PROV1687;Mohrungen;Mohrungen;Mohrungen;;Mohrungen;;;;;;;;;x
PROV1688;Sensburg;Sensburg;Sensburg;;Sensburg;;;;;;;;;x
PROV1689;Lyck;Lyck;Lyck;;Lyck;;;;;;;;;x
PROV1690;Augustów;Augustów;Augustów;;Augustów;;;;;;;;;x
PROV1691;Sopockinie;Sopockinie;Sopockinie;;Sopockinie;;;;;;;;;x
PROV1692;Radun';Radun';Radun';;Radun';;;;;;;;;x
PROV1693;Nowogródek;Nowogródek;Nowogródek;;Nowogródek;;;;;;;;;x
PROV1694;Minsk;Minsk;Minsk;;Minsk;;;;;;;;;x
PROV1695;Mahilyow;Mahilyow;Mahilyow;;Mahilyow;;;;;;;;;x
PROV1696;Mstsislaw;Mstsislaw;Mstsislaw;;Mstsislaw;;;;;;;;;x
PROV1697;Desna;Desna;Desna;;Desna;;;;;;;;;x
PROV1698;Butchino;Butchino;Butchino;;Butchino;;;;;;;;;x
PROV1699;Djat'kovo;Djat'kovo;Djat'kovo;;Djat'kovo;;;;;;;;;x
PROV1700;Dudorovskiy;Dudorovskiy;Dudorovskiy;;Dudorovskiy;;;;;;;;;x
PROV1701;Ul'janovo;Ul'janovo;Ul'janovo;;Ul'janovo;;;;;;;;;x
PROV1702;Plavsk;Plavsk;Plavsk;;Plavsk;;;;;;;;;x
PROV1703;Epifan;Epifan;Epifan;;Epifan;;;;;;;;;x
PROV1704;Pecherniki;Pecherniki;Pecherniki;;Pecherniki;;;;;;;;;x
PROV1705;Novomichurinsk;Novomichurinsk;Novomichurinsk;;Novomichurinsk;;;;;;;;;x
PROV1706;Ukholovo;Ukholovo;Ukholovo;;Ukholovo;;;;;;;;;x
PROV1707;Pushkino;Pushkino;Pushkino;;Pushkino;;;;;;;;;x
PROV1708;Ol'khi;Ol'khi;Ol'khi;;Ol'khi;;;;;;;;;x
PROV1709;Vanovo;Vanovo;Vanovo;;Vanovo;;;;;;;;;x
PROV1710;Rayevo;Rayevo;Rayevo;;Rayevo;;;;;;;;;x
PROV1711;Uskhina;Uskhina;Uskhina;;Uskhina;;;;;;;;;x
PROV1712;Titovo;Titovo;Titovo;;Titovo;;;;;;;;;x
PROV1713;Kamenka;Kamenka;Kamenka;;Kamenka;;;;;;;;;x
PROV1714;Noviy Demkino;Noviy Demkino;Noviy Demkino;;Noviy Demkino;;;;;;;;;x
PROV1715;Zolotarevka;Zolotarevka;Zolotarevka;;Zolotarevka;;;;;;;;;x
PROV1716;Verkhozim;Verkhozim;Verkhozim;;Verkhozim;;;;;;;;;x
PROV1717;Godyaykino;Godyaykino;Godyaykino;;Godyaykino;;;;;;;;;x
PROV1718;Voronovka;Voronovka;Voronovka;;Voronovka;;;;;;;;;x
PROV1719;Golovtsevo;Golovtsevo;Golovtsevo;;Golovtsevo;;;;;;;;;x
PROV1720;Sengiley;Sengiley;Sengiley;;Sengiley;;;;;;;;;x
PROV1721;Golovino;Golovino;Golovino;;Golovino;;;;;;;;;x
PROV1722;Dingle;Dingle;Dingle;;Dingle;;;;;;;;;x
PROV1723;Kilrush;Kilrush;Kilrush;;Kilrush;;;;;;;;;x
PROV1724;Tipperary;Tipperary;Tipperary;;Tipperary;;;;;;;;;x
PROV1725;Wexford;Wexford;Wexford;;Wexford;;;;;;;;;x
PROV1726;Aberystwyth;Aberystwyth;Aberystwyth;;Aberystwyth;;;;;;;;;x
PROV1727;Shrewsbury;Shrewsbury;Shrewsbury;;Shrewsbury;;;;;;;;;x
PROV1728;Birmingham;Birmingham;Birmingham;;Birmingham;;;;;;;;;x
PROV1729;Leicester;Leicester;Leicester;;Leicester;;;;;;;;;x
PROV1730;Peterborough;Peterborough;Peterborough;;Peterborough;;;;;;;;;x
PROV1731;Norwich;Norwich;Norwich;;Norwich;;;;;;;;;x
PROV1732;Heerenveen;Heerenveen;Heerenveen;;Heerenveen;;;;;;;;;x
PROV1733;Assen;Assen;Assen;;Assen;;;;;;;;;x
PROV1734;Winschoten;Winschoten;Winschoten;;Winschoten;;;;;;;;;x
PROV1735;Oldenburg;Oldenburg;Oldenburg;;Oldenburg;;;;;;;;;x
PROV1736;Bremen;Bremen;Bremen;;Bremen;;;;;;;;;x
PROV1737;Hamburg;Hamburg;Hamburg;;Hamburgo;;;;;;;;;x
PROV1738;Mölln;Mölln;Mölln;;Mölln;;;;;;;;;x
PROV1739;Wismar;Wismar;Wismar;;Wismar;;;;;;;;;x
PROV1740;Rostock;Rostock;Rostock;;Rostock;;;;;;;;;x
PROV1741;Greifswald;Greifswald;Greifswald;;Greifswald;;;;;;;;;x
PROV1742;Stettin;Stettin;Stettin;;Stettin;;;;;;;;;x
PROV1743;Greifenberg;Greifenberg;Greifenberg;;Greifenberg;;;;;;;;;x
PROV1744;Falkenburg;Falkenburg;Falkenburg;;Falkenburg;;;;;;;;;x
PROV1745;Naklo nad Notecia;Naklo nad Notecia;Naklo nad Notecia;;Naklo nad Notecia;;;;;;;;;x
PROV1746;Grudziadz;Grudziadz;Grudziadz;;Grudziadz;;;;;;;;;x
PROV1747;Rosenberg;Rosenberg;Rosenberg;;Rosenberg;;;;;;;;;x
PROV1748;Allenstein;Allenstein;Allenstein;;Allenstein;;;;;;;;;x
PROV1749;Johannisburg;Johannisburg;Johannisburg;;Johannisburg;;;;;;;;;x
PROV1750;Grajewo;Grajewo;Grajewo;;Grajewo;;;;;;;;;x
PROV1751;Grodno;Grodno;Grodno;;Grodno;;;;;;;;;x
PROV1752;Skidel;Skidel;Skidel;;Skidel;;;;;;;;;x
PROV1753;Lida;Lida;Lida;;Lida;;;;;;;;;x
PROV1754;Stolpce;Stolpce;Stolpce;;Stolpce;;;;;;;;;x
PROV1755;Mar''ina Horka;Mar''ina Horka;Mar''ina Horka;;Marina Horka;;;;;;;;;x
PROV1756;Chavusy;Chavusy;Chavusy;;Chavusy;;;;;;;;;x
PROV1757;Sumjaci;Sumjaci;Sumjaci;;Sumjaci;;;;;;;;;x
PROV1758;Peklino;Peklino;Peklino;;Peklino;;;;;;;;;x
PROV1759;Fokino;Fokino;Fokino;;Fokino;;;;;;;;;x
PROV1760;Ljubohna;Ljubohna;Ljubohna;;Ljubohna;;;;;;;;;x
PROV1761;Melekhovo;Melekhovo;Melekhovo;;Melekhovo;;;;;;;;;x
PROV1762;Chern';Chern';Chern';;Chern';;;;;;;;;x
PROV1763;Bogoroditsk;Bogoroditsk;Bogoroditsk;;Bogoroditsk;;;;;;;;;x
PROV1764;Voskresenskoye;Voskresenskoye;Voskresenskoye;;Voskresenskoye;;;;;;;;;x
PROV1765;Skopin;Skopin;Skopin;;Skopin;;;;;;;;;x
PROV1766;Ryazhsk;Ryazhsk;Ryazhsk;;Ryazhsk;;;;;;;;;x
PROV1767;Konchanka;Konchanka;Konchanka;;Konchanka;;;;;;;;;x
PROV1768;Parskiy Ugol;Parskiy Ugol;Parskiy Ugol;;Parskiy Ugol;;;;;;;;;x
PROV1769;Morshansk;Morshansk;Morshansk;;Morshansk;;;;;;;;;x
PROV1770;Zemetchino;Zemetchino;Zemetchino;;Zemetchino;;;;;;;;;x
PROV1771;Sosedka;Sosedka;Sosedka;;Sosedka;;;;;;;;;x
PROV1772;Bashmakovo;Bashmakovo;Bashmakovo;;Bashmakovo;;;;;;;;;x
PROV1773;Kikino;Kikino;Kikino;;Kikino;;;;;;;;;x
PROV1774;Kolishley;Kolishley;Kolishley;;Kolishley;;;;;;;;;x
PROV1775;Uza;Uza;Uza;;Uza;;;;;;;;;x
PROV1776;Chardym;Chardym;Chardym;;Chardym;;;;;;;;;x
PROV1777;Kuznetsk;Kuznetsk;Kuznetsk;;Kuznetsk;;;;;;;;;x
PROV1778;Cherkasskoye;Cherkasskoye;Cherkasskoye;;Cherkasskoye;;;;;;;;;x
PROV1779;Popovka;Popovka;Popovka;;Popovka;;;;;;;;;x
PROV1780;Kuzovatovo;Kuzovatovo;Kuzovatovo;;Kuzovatovo;;;;;;;;;x
PROV1781;Sayman;Sayman;Sayman;;Sayman;;;;;;;;;x
PROV1782;Tralee;Tralee;Tralee;;Tralee;;;;;;;;;x
PROV1783;Youghal;Youghal;Youghal;;Youghal;;;;;;;;;x
PROV1784;Waterford;Waterford;Waterford;;Waterford;;;;;;;;;x
PROV1785;Brecon;Brecon;Brecon;;Brecon;;;;;;;;;x
PROV1786;Worcester;Worcester;Worcester;;Worcester;;;;;;;;;x
PROV1787;Coventry;Coventry;Coventry;;Coventry;;;;;;;;;x
PROV1788;Northampton;Northampton;Northampton;;Northampton;;;;;;;;;x
PROV1789;Thetford;Thetford;Thetford;;Thetford;;;;;;;;;x
PROV1790;Lowestoft;Lowestoft;Lowestoft;;Lowestoft;;;;;;;;;x
PROV1791;Alkmaar;Alkmaar;Alkmaar;;Alkmaar;;;;;;;;;x
PROV1792;Steenwijk;Steenwijk;Steenwijk;;Steenwijk;;;;;;;;;x
PROV1793;Emmen;Emmen;Emmen;;Emmen;;;;;;;;;x
PROV1794;Cloppenburg;Cloppenburg;Cloppenburg;;Cloppenburg;;;;;;;;;x
PROV1795;Harpstedt;Harpstedt;Harpstedt;;Harpstedt;;;;;;;;;x
PROV1796;Walsrode;Walsrode;Walsrode;;Walsrode;;;;;;;;;x
PROV1797;Lüneburg;Lüneburg;Lüneburg;;Lüneburg;;;;;;;;;x
PROV1798;Schwerin;Schwerin;Schwerin;;Schwerin;;;;;;;;;x
PROV1799;Parchim;Parchim;Parchim;;Parchim;;;;;;;;;x
PROV1800;Neubrandenburg;Neubrandenburg;Neubrandenburg;;Nuevo Brandeburgo;;;;;;;;;x
PROV1801;Pasewalk;Pasewalk;Pasewalk;;Pasewalk;;;;;;;;;x
PROV1802;Gollnow;Gollnow;Gollnow;;Gollnow;;;;;;;;;x
PROV1803;Arnswalde;Arnswalde;Arnswalde;;Arnswalde;;;;;;;;;x
PROV1804;Schneidemühl;Schneidemühl;Schneidemühl;;Schneidemühl;;;;;;;;;x
PROV1805;Bydgoszcz;Bydgoszcz;Bydgoszcz;;Bydgoszcz;;;;;;;;;x
PROV1806;Brodnica;Brodnica;Brodnica;;Brodnica;;;;;;;;;x
PROV1807;Rypin;Rypin;Rypin;;Rypin;;;;;;;;;x
PROV1808;Ostroleka;Ostroleka;Ostroleka;;Ostroleka;;;;;;;;;x
PROV1809;Lomza;Lomza;Lomza;;Lomza;;;;;;;;;x
PROV1810;Bialystok;Bialystok;Bialystok;;Bialystok;;;;;;;;;x
PROV1811;Mosty;Mosty;Mosty;;Mosty;;;;;;;;;x
PROV1812;Szczuczyn;Szczuczyn;Szczuczyn;;Szczuczyn;;;;;;;;;x
PROV1813;Baranowicze;Baranowicze;Baranowicze;;Baranowicze;;;;;;;;;x
PROV1814;Slutsk;Slutsk;Slutsk;;Slutsk;;;;;;;;;x
PROV1815;Bykhaw;Bykhaw;Bykhaw;;Bykhaw;;;;;;;;;x
PROV1816;Krychaw;Krychaw;Krychaw;;Krychaw;;;;;;;;;x
PROV1817;Kletnja;Kletnja;Kletnja;;Kletnja;;;;;;;;;x
PROV1818;Zukovka;Zukovka;Zukovka;;Zukovka;;;;;;;;;x
PROV1819;Brjansk;Brjansk;Brjansk;;Brjansk;;;;;;;;;x
PROV1820;Belye-Berega;Belye-Berega;Belye-Berega;;Belye-Berega;;;;;;;;;x
PROV1821;Bolhov;Bolhov;Bolhov;;Bolhov;;;;;;;;;x
PROV1822;Mtsensk;Mtsensk;Mtsensk;;Mtsensk;;;;;;;;;x
PROV1823;Efremov;Efremov;Efremov;;Efremov;;;;;;;;;x
PROV1824;Dankov;Dankov;Dankov;;Dankov;;;;;;;;;x
PROV1825;Caplygin;Caplygin;Caplygin;;Caplygin;;;;;;;;;x
PROV1826;Pervomajskij;Pervomajskij;Pervomajskij;;Pervomajskij;;;;;;;;;x
PROV1827;Podgornoye;Podgornoye;Podgornoye;;Podgornoye;;;;;;;;;x
PROV1828;Sosnovka;Sosnovka;Sosnovka;;Sosnovka;;;;;;;;;x
PROV1829;Cherkino;Cherkino;Cherkino;;Cherkino;;;;;;;;;x
PROV1830;Matcherka;Matcherka;Matcherka;;Matcherka;;;;;;;;;x
PROV1831;Nikulevka;Nikulevka;Nikulevka;;Nikulevka;;;;;;;;;x
