ENG_multi_role_1;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk. IX;;Supermarine Spitfire Mk.IX;;;;;;;;;x
ENG_multi_role_2;Supermarine Spitfire Mk.XIV;Supermarine Spitfire Mk.XIV;Supermarine Spitfire Mk. XIV;;Supermarine Spitfire Mk.XIV;;;;;;;;;x
ENG_multi_role_3;Gloster Meteor Mk.III;Gloster Meteor Mk.III;Gloster Meteor Mk. III;;Gloster Meteor Mk.III;;;;;;;;;x
ENG_multi_role_4;Gloster Meteor F.8;Gloster Meteor F.8;Gloster Meteor F. 8;;Gloster Meteor F.8;;;;;;;;;x
ENG_multi_role_5;Gloster Javelin;Gloster Javelin;Gloster Javelin;;Gloster Javelin;;;;;;;;;x
ENG_interceptor_0;Gloster Gladiator;Gloster Gladiator;Gloster Gladiator;;Gloster Gladiator;;;;;;;;;x
ENG_interceptor_1;Hawker Hurricane Mk.I;Hawker Hurricane Mk.I;Hawker Hurricane Mk. I;;Hawker Hurricane Mk.I;;;;;;;;;x
ENG_interceptor_2;Hawker Hurricane Mk.II;Hawker Hurricane Mk.II;Hawker Hurricane Mk. II;;Hawker Hurricane Mk.II;;;;;;;;;x
ENG_interceptor_3;Hawker Typhoon;Hawker Typhoon;Hawker Typhoon;;Hawker Typhoon;;;;;;;;;x
ENG_interceptor_4;Hawker Tempest;Hawker Tempest;Hawker Tempest;;Hawker Tempest;;;;;;;;;x
ENG_interceptor_5;Gloster Meteor Mk.I;Gloster Meteor Mk.I;Gloster Meteor Mk. I;;Gloster Meteor Mk.I;;;;;;;;;x
ENG_interceptor_6;de Havilland Vampire;de Havilland Vampire;de Havilland Vampire;;de Havilland Vampire;;;;;;;;;x
ENG_interceptor_7;English Electric Lightning;English Electric Lightning;English Electric Lightning;;English Electric Lightning;;;;;;;;;x
ENG_rocket_interceptor_0;Hawker P.1052;Hawker P.1052;Hawker P. 1052;;Hawker P.1052;;;;;;;;;x
ENG_strategic_bomber_0;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;;Armstrong-Whitworth Whitley;;;;;;;;;x
ENG_strategic_bomber_1;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;;Handley Page Halifax;;;;;;;;;x
ENG_strategic_bomber_2;Avro Lancaster;Avro Lancaster;Avro Lancaster;;Avro Lancaster;;;;;;;;;x
ENG_strategic_bomber_3;Vickers Valiant;Vickers Valiant;Vickers Valiant;;Vickers Valiant;;;;;;;;;x
ENG_strategic_bomber_4;Avro Vulcan;Avro Vulcan;Avro Vulcan;;Avro Vulcan;;;;;;;;;x
ENG_strategic_bomber_5;Handley Page Victor;Handley Page Victor;Handley Page Victor;;Handley Page Victor;;;;;;;;;x
ENG_tactical_bomber_0;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;Bristol Blenheim Mk. I;;Bristol Blenheim Mk.I;;;;;;;;;x
ENG_tactical_bomber_1;Handley Page Hampden;Handley Page Hampden;Handley Page Hampden;;Handley Page Hampden;;;;;;;;;x
ENG_tactical_bomber_2;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk. III;;Vickers-Armstrong Wellington Mk.III;;;;;;;;;x
ENG_tactical_bomber_3;Bristol Buckingham;Bristol Buckingham;Bristol Buckingham;;Bristol Buckingham;;;;;;;;;x
ENG_tactical_bomber_4;de Havilland Mosquito B.XVI;de Havilland Mosquito B.XVI;de Havilland Mosquito B. XVI;;de Havilland Mosquito B.XVI;;;;;;;;;x
ENG_tactical_bomber_5;de Havilland Venom;de Havilland Venom;de Havilland Venom;;de Havilland Venom;;;;;;;;;x
ENG_tactical_bomber_6;English Electric Canberra;English Electric Canberra;English Electric Canberra;;English Electric Canberra;;;;;;;;;x
ENG_naval_bomber_0;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;;Lockheed Hudson;;;;;;;;;x
ENG_naval_bomber_1;Bristol Beaufort;Bristol Beaufort;Bristol Beaufort;;Bristol Beaufort;;;;;;;;;x
ENG_naval_bomber_2;Bristol Brigand;Bristol Brigand;Bristol Brigand;;Bristol Brigand;;;;;;;;;x
ENG_naval_bomber_3;Supermarine Attacker;Supermarine Attacker;Supermarine Attacker;;Supermarine Attacker;;;;;;;;;x
ENG_naval_bomber_4;Avro Shackleton;Avro Shackleton;Avro Shackleton;;Avro Shackleton;;;;;;;;;x
ENG_cas_0;Fairey Battle;Fairey Battle;Fairey Battle;;Fairey Battle;;;;;;;;;x
ENG_cas_1;Hawker Hurricane Mk.IV;Hawker Hurricane Mk.IV;Hawker Hurricane Mk. IV;;Hawker Hurricane Mk.IV;;;;;;;;;x
ENG_cas_2;Bristol Beaufighter;Bristol Beaufighter;Bristol Beaufighter;;Bristol Beaufighter;;;;;;;;;x
ENG_cas_3;de Havilland Venom;de Havilland Venom;de Havilland Venom;;de Havilland Venom;;;;;;;;;x
ENG_cas_4;Hawker Hunter;Hawker Hunter;Hawker Hunter;;Hawker Hunter;;;;;;;;;x
ENG_cas_5;Blackburn Buccaneer;Blackburn Buccaneer;Blackburn Buccaneer;;Blackburn Buccaneer;;;;;;;;;x
ENG_transport_plane_0;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW. 41 Albermarle;;Armstrong-Whitworth AW.41 Albermarle;;;;;;;;;x
ENG_transport_plane_1;Douglas Dakota;Douglas Dakota;Douglas Dakota;;Douglas Dakota;;;;;;;;;x
ENG_transport_plane_2;Avro 685 York;Avro 685 York;Avro 685 York;;Avro 685 York;;;;;;;;;x
ENG_transport_plane_3;Blackburn Beverly;Blackburn Beverly;Blackburn Beverly;;Blackburn Beverly;;;;;;;;;x
ENG_transport_plane_4;Short Belfast;Short Belfast;Short Belfast;;Short Belfast;;;;;;;;;x
ENG_flying_rocket_0;Thor;Thor;Thor;;Thor;;;;;;;;;x
ENG_flying_rocket_1;Blue Streak;Blue Streak;Blue Streak;;Blue Streak;;;;;;;;;x
ENG_battleship_1;Queen Elizabeth-class;Classe Queen Elizabeth;Queen Elizabeth-Klasse;;Clase Queen Elizabeth;;;;;;;;;x
ENG_battleship_2;Nelson-class;Classe Nelson;Nelson-Klasse;;Clase Nelson;;;;;;;;;x
ENG_battleship_3;King George V-class;Classe King George V;King George V-Klasse;;Clase King George V;;;;;;;;;x
ENG_battleship_4;Vanguard-class;Classe Vanguard;Vanguard-Klasse;;Clase Vanguard;;;;;;;;;x
ENG_light_cruiser_0;Caledon-class;Classe Caledon;Caledon-Klasse;;Clase Caledon;;;;;;;;;x
ENG_light_cruiser_1;Emerald-class;Classe Emerald;Emerald-Klasse;;Clase Emerald;;;;;;;;;x
ENG_light_cruiser_2;Leander-class;Classe Leander;Leander-Klasse;;Clase Leander;;;;;;;;;x
ENG_light_cruiser_3;Southampton-class;Classe Southampton;Southampton-Klasse;;Clase Southampton;;;;;;;;;x
ENG_light_cruiser_4;Crown Colony-class;Classe Crown Colony;Crown Colony-Klasse;;Clase Crown Colony;;;;;;;;;x
ENG_light_cruiser_5;Minotaur-class;Classe Minotaur;Minotaur-Klasse;;Clase Minotaur;;;;;;;;;x
ENG_light_cruiser_6;Tiger-class;Classe Tiger;Tiger-Klasse;;Clase Tiger;;;;;;;;;x
ENG_heavy_cruiser_1;Kent-class;Classe Kent;Kent-Klasse;;Clase Kent;;;;;;;;;x
ENG_heavy_cruiser_2;Surrey-class;Classe Surrey;Surrey-Klasse;;Clase Surrey;;;;;;;;;x
ENG_battlecruiser_1;Renown-class;Classe Renown;Renown-Klasse;;Clase Renown;;;;;;;;;x
ENG_battlecruiser_2;Hood-class;Classe Hood;Hood-Klasse;;Clase Hood;;;;;;;;;x
ENG_battlecruiser_3;G3-class;Classe G3;G3-Klasse;;Clase G3;;;;;;;;;x
ENG_destroyer_0;V-class;Clase V;V-Klasse;;Clase V;;;;;;;;;x
ENG_destroyer_1;A-class;Clase A;A-Klasse;;Clase A;;;;;;;;;x
ENG_destroyer_2;Tribal-class;Classe Tribal;Tribal-Klasse;;Clase Tribal;;;;;;;;;x
ENG_destroyer_3;Battle-class;Classe Battle;Battle-Klasse;;Clase Battle;;;;;;;;;x
ENG_destroyer_4;Daring-class;Classe Daring;Daring-Klasse;;Clase Daring;;;;;;;;;x
ENG_destroyer_5;County-class;Classe County;County-Klasse;;Clase County;;;;;;;;;x
ENG_destroyer_6;Bristol-class;Classe Bristol;Bristol-Klasse;;Clase Bristol;;;;;;;;;x
ENG_carrier_1;Courageous-class;Classe Courageous;Courageous-Klasse;;Clase Courageous;;;;;;;;;x
ENG_carrier_2;Ark Royal-class;Classe Ark Royal;Ark Royal-Klasse;;Clase Ark Royal;;;;;;;;;x
ENG_carrier_3;Illustrious-class;Classe Illustrious;Illustrious-Klasse;;Clase Illustrious;;;;;;;;;x
ENG_carrier_4;Implacable-class;Classe Implacable;Implacable-Klasse;;Clase Implacable;;;;;;;;;x
ENG_carrier_5;Eagle-class;Classe Eagle;Eagle-Klasse;;Clase Eagle;;;;;;;;;x
ENG_carrier_6;Malta-class;Classe Malta;Malta-Klasse;;Clase Malta;;;;;;;;;x
ENG_carrier_7;CVA-01-class;Classe CVA-01;CVA-01-Klasse;;Clase CVA-01;;;;;;;;;x
ENG_escort_carrier_0;Hermes-class;Classe Hermes;Hermes-Klasse;;Clase Hermes;;;;;;;;;x
ENG_escort_carrier_1;Eagle-class;Classe Eagle;Eagle-Klasse;;Clase Eagle;;;;;;;;;x
ENG_escort_carrier_2;Unicorn-class;Classe Unicorn;Unicorn-Klasse;;Clase Unicorn;;;;;;;;;x
ENG_escort_carrier_3;Colossus-class;Classe Colossus;Colossus-Klasse;;Clase Colossus;;;;;;;;;x
ENG_escort_carrier_4;Centaur-class;Classe Centaur;Centaur-Klasse;;Clase Centaur;;;;;;;;;x
ENG_escort_carrier_5;Invincible-class;Classe Invincible;Invincible-Klasse;;Clase Invincible;;;;;;;;;x
ENG_submarine_0;H-boat-class;Classe H-boat;H-Boat-Klasse;;Clase H-boat;;;;;;;;;x
ENG_submarine_1;Swordfish-class;Classe Swordfish;Swordfish-Klasse;;Clase Swordfish;;;;;;;;;x
ENG_submarine_2;Triton-class;Classe Triton;Triton-Klasse;;Clase Triton;;;;;;;;;x
ENG_submarine_3;A-boat-class;Classe A-boat;A-Boat-Klasse;;Clase A-boat;;;;;;;;;x
ENG_submarine_4;Explorer-class;Classe Explorer;Explorer-Klasse;;Clase Explorer;;;;;;;;;x
ENG_submarine_5;Porpoise-class;Classe Porpoise;Porpoise-Klasse;;Clase Porpoise;;;;;;;;;x
ENG_submarine_6;Dreadnought-class;Classe Dreadnought;Dreadnought-Klasse;;Clase Dreadnought;;;;;;;;;x
ENG_nuclear_submarine_0;Dreadnought-class;Classe Dreadnought;Dreadnought-Klasse;;Clase Dreadnought;;;;;;;;;x
#;;;;;;;;;;;;;;x
EST_light_armor_brigade_0;TK-S;TK-S;TK-S;;TK-S;;;;;;;;;x
EST_light_armor_brigade_1;7TPjw;7TPjw;7TPjw;;7TPjw;;;;;;;;;x
EST_light_armor_brigade_2;10TPjw;10TPjw;10TPjw;;10TPjw;;;;;;;;;x
EST_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
EST_armor_brigade_1;T-28;T-28;T-28;;T-28;;;;;;;;;x
EST_armor_brigade_2;14TPjw;14TPjw;14TPjw;;14TPjw;;;;;;;;;x
EST_armor_brigade_3;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk. VIII A23M Cromwell;;Mk.VIII A23M Cromwell;;;;;;;;;x
EST_armor_brigade_4;A34 Comet;A34 Comet;A34 Comet;;A34 Comet;;;;;;;;;x
EST_armor_brigade_5;Centurion Mk.I;Centurion Mk.I;Centurion Mk. I;;Centurion Mk.I;;;;;;;;;x
EST_interceptor_0;Bristol Bulldog II;Bristol Bulldog II;Bristol Bulldog II;;Bristol Bulldog II;;;;;;;;;x
EST_destroyer_0;Lennuk-class;Classe Lennuk;Lennuk-Klasse;;Clase Lennuk;;;;;;;;;x
EST_submarine_0;Kalev-class;Classe Kalev;Kalev-Klasse;;Clase Kalev;;;;;;;;;x
ETH_light_armor_brigade_0;CV-33;CV-33;CV-33;;CV-33;;;;;;;;;x
ETH_light_armor_brigade_1;Vickers 6 ton.;Vickers 6 ton.;Vickers 6 ton. ;;Vickers 6 ton.;;;;;;;;;x
ETH_light_armor_brigade_2;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;;;;;;;x
ETH_armor_brigade_0;Fiat 2000;Fiat 2000;Fiat 2000;;Fiat 2.000;;;;;;;;;x
ETH_armor_brigade_1;M.13/39;M.13/39;M. 13/39;;M.13/39;;;;;;;;;x
ETH_armor_brigade_2;M3 Lee;M3 Lee;M3 Lee;;M3 Lee;;;;;;;;;x
ETH_armor_brigade_3;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;M4A1 Sherman;;;;;;;;;x
ETH_armor_brigade_4;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;M4/E8 Sherman;;;;;;;;;x
ETH_armor_brigade_5;M26 Pershing;M26 Pershing;M26 Pershing;;M26 Pershing;;;;;;;;;x
ETH_interceptor_0;Fokker F.VII;Fokker F.VII;Fokker F. VII;;Fokker F.VII;;;;;;;;;x
FIN_light_armor_brigade_0;Traktor nr.53;Traktor nr.53;Traktor nr. 53;;Traktor nr.53;;;;;;;;;x
FIN_light_armor_brigade_1;T-26;T-26;T-26;;T-26;;;;;;;;;x
FIN_light_armor_brigade_2;Landsverk L-60;Landsverk L-60;Landsverk L-60;;Landsverk L-60;;;;;;;;;x
FIN_armor_brigade_0;T-18;T-18;T-18;;T-18;;;;;;;;;x
FIN_armor_brigade_1;Renault R35;Renault R35;Renault R35;;Renault R35;;;;;;;;;x
FIN_armor_brigade_2;BT43;BT43;BT43;;BT43;;;;;;;;;x
FIN_armor_brigade_3;Landsverk L-63;Landsverk L-63;Landsverk L-63;;Landsverk L-63;;;;;;;;;x
FIN_armor_brigade_4;T-34 m.44;T-34 m.44;T-34 m. 44;;T-34 m.44;;;;;;;;;x
FIN_multi_role_0;VL Myrsky;VL Myrsky;VL Myrsky;;VL Myrsky;;;;;;;;;x
FIN_multi_role_1;Messerschmitt Bf-109G Gustav;Messerschmitt Bf-109G Gustav;Messerschmitt Bf-109G Gustav;;Messerschmitt Bf-109G Gustav;;;;;;;;;x
FIN_multi_role_2;VL Pyörremyrsky;VL Pyörremyrsky;VL Pyörremyrsky;;VL Pyörremyrsky;;;;;;;;;x
FIN_interceptor_0;Gloster Gladiator;Gloster Gladiator;Gloster Gladiator;;Gloster Gladiator;;;;;;;;;x
FIN_interceptor_1;Fokker D.XXI;Fokker D.XXI;Fokker D. XXI;;Fokker D.XXI;;;;;;;;;x
FIN_interceptor_2;Hawker Hurricane Mk.II;Hawker Hurricane Mk.II;Hawker Hurricane Mk. II;;Hawker Hurricane Mk.II;;;;;;;;;x
FIN_interceptor_3;VL Vihuri;VL Vihuri;VL Vihuri;;VL Vihuri;;;;;;;;;x
FIN_interceptor_4;VL Myrsky II;VL Myrsky II;VL Myrsky II;;VL Myrsky II;;;;;;;;;x
FIN_tactical_bomber_0;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;Bristol Blenheim Mk. I;;Bristol Blenheim Mk.I;;;;;;;;;x
FIN_tactical_bomber_1;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk. IV;;Bristol Blenheim Mk.IV;;;;;;;;;x
FIN_tactical_bomber_2;Heinkel He-111;Heinkel He-111;Heinkel He-111;;Heinkel He-111;;;;;;;;;x
FIN_tactical_bomber_3;Junkers Ju-88;Junkers Ju-88;Junkers Ju-88;;Junkers Ju-88;;;;;;;;;x
FIN_transport_plane_0;Junkers Ju52/3m;Junkers Ju52/3m;Junkers Ju52/3m;;Junkers Ju52/3m;;;;;;;;;x
FIN_heavy_cruiser_0;Ilmarinen-class;Classe Ilmarinen;Ilmarinen-Klasse;;Clase Ilmarinen;;;;;;;;;x
FIN_submarine_0;Saukko-class;Classe Saukko;Saukko-Klasse;;Clase Saukko;;;;;;;;;x
FIN_submarine_1;Vetehinen-class;Classe Vetehinen;Vetehinen-Klasse;;Clase Vetehinen;;;;;;;;;x
#;;;;;;;;;;;;;;x
FRA_light_armor_brigade_0;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;;Renault AMR 1935;;;;;;;;;x
FRA_light_armor_brigade_1;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;;Hotchkiss H-39;;;;;;;;;x
FRA_light_armor_brigade_2;AMX R-40;AMX R-40;AMX R-40;;AMX R-40;;;;;;;;;x
FRA_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
FRA_armor_brigade_1;FCM-36;FCM-36;FCM-36;;FCM-36;;;;;;;;;x
FRA_armor_brigade_2;Somua S-35;Somua S-35;Somua S-35;;Somua S-35;;;;;;;;;x
FRA_armor_brigade_3;Somua S-40;Somua S-40;Somua S-40;;Somua S-40;;;;;;;;;x
FRA_armor_brigade_4;ARL-44;ARL-44;ARL-44;;ARL-44;;;;;;;;;x
FRA_armor_brigade_5;AMX-50;AMX-50;AMX-50;;AMX-50;;;;;;;;;x
FRA_armor_brigade_6;M47 Patton;M47 Patton;M47 Patton;;M47 Patton;;;;;;;;;x
FRA_armor_brigade_7;AMX-30;AMX-30;AMX-30;;AMX-30;;;;;;;;;x
FRA_multi_role_0;Dewoitine D.520;Dewoitine D.520;Dewoitine D. 520;;Dewoitine D.520;;;;;;;;;x
FRA_multi_role_1;Dewoitine D.552;Dewoitine D.552;Dewoitine D. 552;;Dewoitine D.552;;;;;;;;;x
FRA_multi_role_2;Vought F4U Corsair;Vought F4U Corsair;Vought F4U Corsair;;Vought F4U Corsair;;;;;;;;;x
FRA_multi_role_3;Dassault Ouragan;Dassault Ouragan;Dassault Ouragan;;Dassault Ouragan;;;;;;;;;x
FRA_multi_role_4;Dassault Mystere IIC;Dassault Mystère IIC;Dassault Mystere IIC;;Dassault Mystere IIC;;;;;;;;;x
FRA_multi_role_5;Dassault Super Mystere;Dassault Super Mystère;Dassault Super Mystere;;Dassault Super Mystere;;;;;;;;;x
FRA_interceptor_0;Dewotine D.510;Dewotine D.510;Dewotine D. 510;;Dewotine D.510;;;;;;;;;x
FRA_interceptor_1;Morane-Saulnier MS.406;Morane-Saulnier MS.406;Morane-Saulnier MS. 406;;Morane-Saulnier MS.406;;;;;;;;;x
FRA_interceptor_2;Bloch MB.152;Bloch MB.152;Bloch MB. 152;;Bloch MB.152;;;;;;;;;x
FRA_interceptor_3;Arsenal VG.33;Arsenal VG.33;Arsenal VG. 33;;Arsenal VG.33;;;;;;;;;x
FRA_interceptor_4;Bloch MB.157;Bloch MB.157;Bloch MB. 157;;Bloch MB.157;;;;;;;;;x
FRA_interceptor_5;Sud-Est SE.530 Mistral;Sud-Est SE.530 Mistral;Sud-Est SE. 530 Mistral;;Sud-Est SE.530 Mistral;;;;;;;;;x
FRA_interceptor_6;Dassault Mystere IVA;Dassault Mystere IVA;Dassault Mystere IVA;;Dassault Mystere IVA;;;;;;;;;x
FRA_interceptor_7;Dassault Mirage IIIC;Dassault Mirage IIIC;Dassault Mirage IIIC;;Dassault Mirage IIIC;;;;;;;;;x
FRA_rocket_interceptor_0;Arsenal VG.70;Arsenal VG.70;Arsenal VG. 70;;Arsenal VG.70;;;;;;;;;x
FRA_strategic_bomber_0;Farman F.222;Farman F.222;Farman F. 222;;Farman F.222;;;;;;;;;x
FRA_strategic_bomber_1;Bloch MB.162;Bloch MB.162;Bloch MB. 162;;Bloch MB.162;;;;;;;;;x
FRA_strategic_bomber_2;Farman F.420;Farman F.420;Farman F. 420;;Farman F.420;;;;;;;;;x
FRA_strategic_bomber_4;Dassault Mirage IV;Dassault Mirage IV;Dassault Mirage IV;;Dassault Mirage IV;;;;;;;;;x
FRA_tactical_bomber_0;Amiot 143;Amiot 143;Amiot 143;;Amiot 143;;;;;;;;;x
FRA_tactical_bomber_1;Bloch MB.210;Bloch MB.210;Bloch MB. 210;;Bloch MB.210;;;;;;;;;x
FRA_tactical_bomber_2;Liore-Oliver LeO 451;Liore-Oliver LeO 451;Liore-Oliver LeO 451;;Liore-Oliver LeO 451;;;;;;;;;x
FRA_tactical_bomber_5;Sud SE.202 Aquilon;Sud SE.202 Aquilon;Sud SE. 202 Aquilon;;Sud SE.202 Aquilon;;;;;;;;;x
FRA_tactical_bomber_6;Sud-Ouest Vautour II-B;Sud-Ouest Vautour II-B;Sud-Ouest Vautour II-B;;Sud-Ouest Vautour II-B;;;;;;;;;x
FRA_naval_bomber_0;Loire LN.401;Loire LN.401;Loire LN. 401;;Loire LN.401;;;;;;;;;x
FRA_naval_bomber_1;Potez-C.A.M.S. 141;Potez-C.A.M.S. 141;Potez-C. A. M. S.  141;;Potez-C.A.M.S. 141;;;;;;;;;x
FRA_naval_bomber_2;Breguet Alize;Breguet Alize;Breguet Alize;;Breguet Alize;;;;;;;;;x
FRA_naval_bomber_3;Brequet Atlantic;Brequet Atlantic;Brequet Atlantic;;Brequet Atlantic;;;;;;;;;x
FRA_naval_bomber_4;Dassault Etendard IVM;Dassault Etendard IVM;Dassault Etendard IVM;;Dassault Etendard IVM;;;;;;;;;x
FRA_cas_0;Potez 633;Potez 633;Potez 633;;Potez 633;;;;;;;;;x
FRA_cas_1;Breguet Br.691;Breguet Br.691;Breguet Br. 691;;Breguet Br.691;;;;;;;;;x
FRA_cas_3;Sud-Est SE.535 Mistral;Sud-Est SE.535 Mistral;Sud-Est SE. 535 Mistral;;Sud-Est SE.535 Mistral;;;;;;;;;x
FRA_cas_4;Dassault Etendard IVM;Dassault Etendard IVM;Dassault Etendard IVM;;Dassault Etendard IVM;;;;;;;;;x
FRA_cas_5;Dassault Mirage IIIE;Dassault Mirage IIIE;Dassault Mirage IIIE;;Dassault Mirage IIIE;;;;;;;;;x
FRA_transport_plane_0;Bloch MB.221;Bloch MB.221;Bloch MB. 221;;Bloch MB.221;;;;;;;;;x
FRA_transport_plane_2;Breguet Br.765 Sahara;Breguet Br.765 Sahara;Breguet Br. 765 Sahara;;Breguet Br.765 Sahara;;;;;;;;;x
FRA_transport_plane_3;Nord Noratlas;Nord Noratlas;Nord Noratlas;;Nord Noratlas;;;;;;;;;x
FRA_transport_plane_4;Transall C-160;Transall C-160;Transall C-160;;Transall C-160;;;;;;;;;x
FRA_battleship_0;Courbet-class;Classe Courbet;Courbet-Klasse;;Clase Courbet;;;;;;;;;x
FRA_battleship_1;Bretagne-class;Classe Bretagne;Bretagne-Klasse;;Clase Bretagne;;;;;;;;;x
FRA_battleship_3;Richelieu-class;Classe Richelieu;Richelieu-Klasse;;Clase Richelieu;;;;;;;;;x
FRA_light_cruiser_0;Pluton-class;Classe Pluton;Pluton-Klasse;;Clase Pluton;;;;;;;;;x
FRA_light_cruiser_1;Duguay Trouin-class;Classe Duguay Trouin;Duguay Trouin-Klasse;;Clase Duguay Trouin;;;;;;;;;x
FRA_light_cruiser_2;Émile Bertin-class;Classe Émile Bertin;Émile Bertin-Klasse;;Clase Émile Bertin;;;;;;;;;x
FRA_light_cruiser_3;La Galissonnière-class;Classe La Galissonnière;La Galissonnière-Klasse;;Clase La Galissonnière;;;;;;;;;x
FRA_light_cruiser_4;De Grasse-class;Classe De Grasse;De Grasse-Klasse;;Clase De Grasse;;;;;;;;;x
FRA_light_cruiser_5;Colbert-class;Classe Colbert;Colbert-Klasse;;Clase Colbert;;;;;;;;;x
FRA_heavy_cruiser_1;Duquesne-class;Classe Duquesne;Duquesne-Klasse;;Clase Duquesne;;;;;;;;;x
FRA_heavy_cruiser_2;Algérie-class;Classe Algérie;Algérie-Klasse;;Clase Algérie;;;;;;;;;x
FRA_heavy_cruiser_3;St Louis-class;Classe St Louis;St Louis-Klasse;;Clase St Louis;;;;;;;;;x
FRA_battlecruiser_3;Dunkerque-class;Classe Dunkerque;Dunkerque-Klasse;;Clase Dunkerque;;;;;;;;;x
FRA_destroyer_0;Bourrasque-class;Classe Bourrasque;Bourrasque-Klasse;;Clase Bourrasque;;;;;;;;;x
FRA_destroyer_1;Chacal-class;Classe Chacal;Chacal-Klasse;;Clase Chacal;;;;;;;;;x
FRA_destroyer_2;Guépard-class;Classe Guépard;Guépard-Klasse;;Clase Guépard;;;;;;;;;x
FRA_destroyer_3;Mogador-class;Classe Mogador;Mogador-Klasse;;Clase Mogador;;;;;;;;;x
FRA_destroyer_4;Surcouf-class;Classe Surcouf;Surcouf-Klasse;;Clase Surcouf;;;;;;;;;x
FRA_destroyer_5;Suffren-class;Classe Suffren;Suffren-Klasse;;Clase Suffren;;;;;;;;;x
FRA_destroyer_6;Aconit-class;Classe Aconit;Aconit-Klasse;;Clase Aconit;;;;;;;;;x
FRA_carrier_1;Béarn-class;Classe Béarn;Béarn-Klasse;;Clase Béarn;;;;;;;;;x
FRA_carrier_2;Joffre-class;Classe Joffre;Joffre-Klasse;;Clase Joffre;;;;;;;;;x
FRA_carrier_3;PA-28-class;Classe PA-28;PA-28-Klasse;;Clase PA-28;;;;;;;;;x
FRA_carrier_4;Clemenceau-class;Classe Clémenceau;Clemenceau-Klasse;;Clase Clemenceau;;;;;;;;;x
FRA_carrier_5;Verdun-class;Classe Verdun;Verdun-Klasse;;Clase Verdun;;;;;;;;;x
FRA_carrier_9;De Gaulle-class;Classe De Gaulle;De Gaulle-Klasse;;Clase De Gaulle;;;;;;;;;x
FRA_submarine_0;Lagrange-class;Classe Lagrange;Lagrange-Klasse;;Clase Lagrange;;;;;;;;;x
FRA_submarine_1;Sirène-class;Classe Sirène;Sirène-Klasse;;Clase Sirène;;;;;;;;;x
FRA_submarine_2;Requin-class;Classe Requin;Requin-Klasse;;Clase Requin;;;;;;;;;x
FRA_submarine_3;Morillot-class;Classe Morillot;Morillot-Klasse;;Clase Morillot;;;;;;;;;x
FRA_submarine_4;Narval-class;Classe Narval;Narval-Klasse;;Clase Narval;;;;;;;;;x
FRA_submarine_5;Aréthuse-class;Classe Aréthuse;Aréthuse-Klasse;;Clase Aréthuse;;;;;;;;;x
FRA_submarine_6;Rubis-class;Classe Rubis;Rubis-Klasse;;Clase Rubis;;;;;;;;;x
FRA_nuclear_submarine_0;Rubis-class;Classe Rubis;Rubis-Klasse;;Clase Rubis;;;;;;;;;x
#;;;;;;;;;;;;;;x
GER_light_armor_brigade_0;PzKpfw.I;PzKpfw.I;PzKpfw. I;;PzKpfw.I;;;;;;;;;x
GER_light_armor_brigade_1;PzKpfw.IIc;PzKpfw.IIc;PzKpfw. IIc;;PzKpfw.IIc;;;;;;;;;x
GER_light_armor_brigade_2;PzKpfw.IIf;PzKpfw.IIf;PzKpfw. IIf;;PzKpfw.IIf;;;;;;;;;x
GER_armor_brigade_0;Sturmpanzerwagen A7V;Sturmpanzerwagen A7V;Sturmpanzerwagen A7V;;Sturmpanzerwagen A7V;;;;;;;;;x
GER_armor_brigade_1;PzKpfw.NbFz.VI;PzKpfw.NbFz.VI;PzKpfw. NbFz. VI;;PzKpfw.NbFz.VI;;;;;;;;;x
GER_armor_brigade_2;PzKpfw.III;PzKpfw.III;PzKpfw. III;;PzKpfw.III;;;;;;;;;x
GER_armor_brigade_3;PzKpfw.IV;PzKpfw.IV;PzKpfw. IV;;PzKpfw.IV;;;;;;;;;x
GER_armor_brigade_4;PzKpfw.V Panther;PzKpfw.V Panther;PzKpfw. V Panther;;PzKpfw.V Panther;;;;;;;;;x
